node_id,node_name,expr_type,expr_text,output_alias,line
171,ВТ_Корректировки,AGGREGATE,"СУММА(ВЫБОР
			КОГДА ИсточникДанных.Период >= &НачалоПериода
					И ИсточникДанных.ВидОперации = ЗНАЧЕНИЕ(Перечисление.уп_ВидыОперацийПослеУчетнойДаты.ИнвестДоход)
					И ИсточникДанных.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
				ТОГДА ИсточникДанных.Сумма
			КОГДА ИсточникДанных.Период >= &НачалоПериода
					И ИсточникДанных.ВидОперации = ЗНАЧЕНИЕ(Перечисление.уп_ВидыОперацийПослеУчетнойДаты.ИнвестДоход)
					И ИсточникДанных.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Расход)
				ТОГДА -ИсточникДанных.Сумма
			ИНАЧЕ 0
		КОНЕЦ)",ИнвестиционныйДоход,6
171,ВТ_Корректировки,AGGREGATE,"СУММА(ВЫБОР
			КОГДА ИсточникДанных.Период >= &НачалоПериода
					И ИсточникДанных.ВидОперации = ЗНАЧЕНИЕ(Перечисление.уп_ВидыОперацийПослеУчетнойДаты.Взнос)
					И ИсточникДанных.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
				ТОГДА ИсточникДанных.Сумма
			КОГДА ИсточникДанных.Период >= &НачалоПериода
					И ИсточникДанных.ВидОперации = ЗНАЧЕНИЕ(Перечисление.уп_ВидыОперацийПослеУчетнойДаты.Взнос)
					И ИсточникДанных.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Расход)
				ТОГДА -ИсточникДанных.Сумма
			ИНАЧЕ 0
		КОНЕЦ)",Поступления,7
173,ВТ_Суммы_ПР,FUNCTION,0,ОстатокИсх,5
173,ВТ_Суммы_ПР,FUNCTION,0,Взносы,6
173,ВТ_Суммы_ПР,FUNCTION,0,ИнвестиционныйДоход,7
173,ВТ_Суммы_ПР,FUNCTION,0,ЗадолженностьПенсии,9
173,ВТ_Суммы_ПР,FUNCTION,0,ИнвестДоходКФиксации,10
184,Часть_1,FUNCTION,0,ОстатокИсх,5
184,Часть_1,FUNCTION,0,Взносы,6
184,Часть_1,FUNCTION,0,ИнвестиционныйДоход,7
184,Часть_1,FUNCTION,0,ЗадолженностьПенсии,9
184,Часть_1,FUNCTION,0,ИнвестДоходКФиксации,10
185,Часть_2,FUNCTION,0,0,4
185,Часть_2,FUNCTION,0,0,6
185,Часть_2,FUNCTION,0,0,7
185,Часть_2,FUNCTION,0,0,9
185,Часть_2,FUNCTION,0,0,10
186,Часть_3,FUNCTION,0,0,4
186,Часть_3,FUNCTION,0,0,5
186,Часть_3,FUNCTION,0,0,7
186,Часть_3,FUNCTION,0,0,9
186,Часть_3,FUNCTION,0,0,10
187,Часть_4,FUNCTION,0,0,4
187,Часть_4,FUNCTION,0,0,5
187,Часть_4,FUNCTION,0,0,6
187,Часть_4,FUNCTION,0,0,9
187,Часть_4,FUNCTION,0,0,10
188,Часть_5,FUNCTION,0,0,9
188,Часть_5,FUNCTION,0,0,10
189,Часть_6,FUNCTION,0,0,4
189,Часть_6,FUNCTION,0,0,5
189,Часть_6,FUNCTION,0,0,6
189,Часть_6,FUNCTION,0,0,7
189,Часть_6,ARITHMETIC,уп_ЗадолженностьПоПенсиямОстатки.СуммаПенсииОстаток + уп_ЗадолженностьПоПенсиямОстатки.СуммаДоплатыОстаток,уп_ЗадолженностьПоПенсиямОстатки.СуммаПенсииОстаток + уп_ЗадолженностьПоПенсиямОстатки.СуммаДоплатыОстаток,9
189,Часть_6,FUNCTION,0,0,10
190,Часть_7,FUNCTION,0,0,4
190,Часть_7,FUNCTION,0,0,5
190,Часть_7,FUNCTION,0,0,6
190,Часть_7,FUNCTION,0,0,7
190,Часть_7,FUNCTION,0,0,9
191,Часть_8,FUNCTION,0,ОстатокИсх,5
191,Часть_8,FUNCTION,0,Взносы,6
191,Часть_8,FUNCTION,0,ИнвестиционныйДоход,7
191,Часть_8,FUNCTION,0,ЗадолженностьПенсии,9
191,Часть_8,FUNCTION,0,ИнвестДоходКФиксации,10
192,Часть_9,FUNCTION,0,ОстатокВх,4
192,Часть_9,FUNCTION,0,Взносы,6
192,Часть_9,FUNCTION,0,ИнвестиционныйДоход,7
192,Часть_9,FUNCTION,0,ЗадолженностьПенсии,9
192,Часть_9,FUNCTION,0,ИнвестДоходКФиксации,10
193,Часть_10,FUNCTION,0,ОстатокИсх,5
193,Часть_10,FUNCTION,0,Взносы,6
193,Часть_10,FUNCTION,0,ИнвестиционныйДоход,7
193,Часть_10,FUNCTION,0,ЗадолженностьПенсии,9
193,Часть_10,FUNCTION,0,ИнвестДоходКФиксации,10
194,Часть_11,FUNCTION,0,ОстатокВх,4
194,Часть_11,FUNCTION,0,Взносы,6
194,Часть_11,FUNCTION,0,ИнвестиционныйДоход,7
194,Часть_11,FUNCTION,0,ЗадолженностьПенсии,9
194,Часть_11,FUNCTION,0,ИнвестДоходКФиксации,10
195,ВТ_Суммы_ПР_дляВС,CASE,"ВЫБОР 
		КОГДА ВТ_Суммы_ПР.ТипРезерва В (ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.ИПС),
								ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.СПС),
								ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.ПожизненныхВыплат))
				И ВТ_Суммы_ПР.ОстатокИсх > 0	
			ТОГДА ВТ_Суммы_ПР.ОстатокИсх 
		ИНАЧЕ 0
	КОНЕЦ",ОстатокИсх,6
195,ВТ_Суммы_ПР_дляВС,CASE,"ВЫБОР 
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ВыплатнойПериод)
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.НакопительныйПериод)
    	ИНАЧЕ ЗНАЧЕНИЕ(Перечисление.уп_СостоянияПС.ОжиданиеВзносов)   			
    КОНЕЦ",СостояниеДляРасчета,9
195,ВТ_Суммы_ПР_дляВС,CASE,"ВЫБОР
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА РАЗНОСТЬДАТ(КОНЕЦПЕРИОДА(ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода, ДЕНЬ), &КонецПериода, ГОД)
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА РАЗНОСТЬДАТ(КОНЕЦПЕРИОДА(ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода, ДЕНЬ), &КонецПериода, ГОД)
    	ИНАЧЕ 0    		
	КОНЕЦ",КоличествоЛет,10
195,ВТ_Суммы_ПР_дляВС,CASE,"ВЫБОР
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода
	КОНЕЦ",ПериодРасчетаВС,11
196,ВТ_СуммыКоэффициентыВС_предв,CASE,"ВЫБОР ВТ_ПенсионныеДоговоры_Свойства.ПериодОхлажденияИстек
		КОГДА ИСТИНА
			ТОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
				+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)
		ИНАЧЕ
			ВЫБОР 
				КОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
					+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) > 0
					ТОГДА 1
				ИНАЧЕ 0
			КОНЕЦ
	КОНЕЦ",КоэффициентВС,8
196,ВТ_СуммыКоэффициентыВС_предв,ISNULL,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",БудущееКоэффициентВС,9
196,ВТ_СуммыКоэффициентыВС_предв,ISNULL,"ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0)",БудущееНачалоПериода,10
203,ВТ_СуммыКоэффициентыВС,AGGREGATE,МАКСИМУМ(ВТ_СуммыКоэффициентыВС_предв.БудущееКоэффициентВС),БудущееКоэффициентВС,9
203,ВТ_СуммыКоэффициентыВС,AGGREGATE,МАКСИМУМ(ВТ_СуммыКоэффициентыВС_предв.БудущееНачалоПериода),БудущееНачалоПериода,10
204,ВТ_РасчетнаяДатаВС,AGGREGATE,СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх),ОстатокИсх,4
204,ВТ_РасчетнаяДатаВС,CASE,"ВЫБОР 
		КОГДА СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) = 0
			ТОГДА 0
		ИНАЧЕ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх * ВТ_СуммыКоэффициентыВС.КоэффициентВС) КАК ЧИСЛО(25,12)) 
						/ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) КАК ЧИСЛО(25,12)) 
	КОНЕЦ",КоэффСреднеВзвешенный,6
204,ВТ_РасчетнаяДатаВС,CASE,"ВЫБОР 
		КОГДА СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) = 0
			ТОГДА 0
		ИНАЧЕ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх * ВТ_СуммыКоэффициентыВС.БудущееКоэффициентВС) КАК ЧИСЛО(25,12)) 
						/ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) КАК ЧИСЛО(25,12)) 
	КОНЕЦ",БудущееКоэффСреднеВзвешенный,7
204,ВТ_РасчетнаяДатаВС,CASE,"ВЫБОР
		КОГДА СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) = 0
			ТОГДА ДАТАВРЕМЯ(1,1,1,0,0,0)
		ИНАЧЕ 
			ВЫБОР
				КОГДА ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх * ВТ_СуммыКоэффициентыВС.КоэффициентВС) КАК ЧИСЛО(25,12)) 
						/ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) КАК ЧИСЛО(25,12)) >= 1
					ТОГДА &КонецПериода
				КОГДА ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх * ВТ_СуммыКоэффициентыВС.БудущееКоэффициентВС) КАК ЧИСЛО(25,12)) 
						/ ВЫРАЗИТЬ(СУММА(ВТ_СуммыКоэффициентыВС.ОстатокИсх) КАК ЧИСЛО(25,12)) >= 1
					ТОГДА ДОБАВИТЬКДАТЕ(ВТ_СуммыКоэффициентыВС.ПериодРасчетаВС, ГОД, МАКСИМУМ(ВТ_СуммыКоэффициентыВС.БудущееНачалоПериода))	
				ИНАЧЕ ДАТАВРЕМЯ(1,1,1,0,0,0) 
			КОНЕЦ
	КОНЕЦ",РасчетнаяДатаВС,8
204,ВТ_РасчетнаяДатаВС,AGGREGATE,МАКСИМУМ(ВТ_СуммыКоэффициентыВС.БудущееНачалоПериода),БудущееНачалоПериода,10
205,ВТ_Сумма_ПР_дляПП,ISNULL,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",КоэффициентПП,10
209,ВТ_РасчетныеСуммыПП_пред,AGGREGATE,СУММА(ВТ_Сумма_ПР_дляПП.ОстатокИсх),ОстатокИсх,2
209,ВТ_РасчетныеСуммыПП_пред,AGGREGATE,СУММА(ВТ_Сумма_ПР_дляПП.ОстатокИсх * ВТ_Сумма_ПР_дляПП.КоэффициентПП),СуммаПП,3
210,ВТ_ОстаткиНаследников,AGGREGATE,"СУММА(ВЫБОР
			КОГДА ОстаткиРезервНаследников.ТипРезерва В (ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНачисленийНаследниковИПС), ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНачисленийНаследниковСПС), ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНаследниковИПС), ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНаследниковСПС))
				ТОГДА ОстаткиРезервНаследников.СуммаОстаток
			ИНАЧЕ 0
		КОНЕЦ)",СуммаОстатокВсего,2
210,ВТ_ОстаткиНаследников,AGGREGATE,"СУММА(ВЫБОР
			КОГДА ОстаткиРезервНаследников.ТипРезерва В (ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНачисленийНаследниковИПС), ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНачисленийНаследниковСПС))
				ТОГДА ОстаткиРезервНаследников.СуммаОстаток
			ИНАЧЕ 0
		КОНЕЦ)",СуммаОстатокНачисленный,3
210,ВТ_ОстаткиНаследников,AGGREGATE,"СУММА(ВЫБОР
			КОГДА ОстаткиРезервНаследников.ТипРезерва В (ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНаследниковИПС), ЗНАЧЕНИЕ(Перечисление.уп_ТипыРезерва.РезервНаследниковСПС))
				ТОГДА ОстаткиРезервНаследников.СуммаОстаток
			ИНАЧЕ 0
		КОНЕЦ)",СуммаОстатокНаследников,4
211,ВТ_РасчетныеСуммыПП,CASE,"ВЫБОР
		КОГДА ВЫРАЗИТЬ(ISNULL(ВТ_РасчетныеСуммыПП_пред.ОстатокИсх, 0) КАК ЧИСЛО(15,2)) = 0
			ТОГДА ISNULL(ВТ_ОстаткиНаследников.СуммаОстатокВсего, 0)
		ИНАЧЕ
			ВЫБОР
				КОГДА ISNULL(ВТ_ОстаткиНаследников.СуммаОстатокНаследников, 0) <> 0
					ТОГДА ISNULL(ВТ_ОстаткиНаследников.СуммаОстатокНаследников, 0)
					ИНАЧЕ ВТ_РасчетныеСуммыПП_пред.СуммаПП	
			КОНЕЦ
	КОНЕЦ",РасчетнаяСуммаПП,6
212,ВТ_Суммы_ПР_С_Обязательствами,FUNCTION,0,ОбязательстваПоВыкупнойСумме,6
212,ВТ_Суммы_ПР_С_Обязательствами,FUNCTION,0,РезервПожизненныхВыплат,7
213,Часть_1,FUNCTION,0,ОбязательстваПоВыкупнойСумме,6
213,Часть_1,FUNCTION,0,РезервПожизненныхВыплат,7
214,Часть_2,CASE,"ВЫБОР
		КОГДА ВТ_ПенсионныеСчета.ВПользуТретьихЛиц
			ТОГДА ВТ_ПенсионныеСчета.ПенсионныйСчетДоговора
		ИНАЧЕ ВТ_Суммы_ПР.ПенсионныйСчет
	КОНЕЦ",_case_,1
214,Часть_2,FUNCTION,0,0,2
214,Часть_2,FUNCTION,0,0,3
214,Часть_2,FUNCTION,0,0,4
214,Часть_2,FUNCTION,0,0,5
214,Часть_2,CASE,"ВЫБОР
		КОГДА ВТ_ПенсионныеСчета.ПричинаЗакрытия = ЗНАЧЕНИЕ(Перечисление.уп_ПричиныЗакрытияПС.ПоСмерти)
			ТОГДА 0
		КОГДА ВТ_ПенсионныеСчета.НаличиеСПТ = ЛОЖЬ
			ТОГДА
            	ВЫБОР
					КОГДА ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							И ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					КОГДА ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							И ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					КОГДА ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							И НЕ ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					ИНАЧЕ 0            	
            	КОНЕЦ
		КОГДА ВТ_ПенсионныеСчета.НаличиеСПТ = ИСТИНА	
			ТОГДА
            	ВЫБОР
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериодСПТ)
								И  
							(ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериодСПТ) 
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВНакопительныйПериодСПТ) 
							И ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					КОГДА (ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериод
							ИЛИ ВТ_Схемы_Свойства.РасторжениеВВыплатнойПериодСПТ)
							И НЕ ВТ_СостоянияПенсионныхСчетов.ДатаВыплатногоПериода = ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
						ТОГДА ЕСТЬNULL(ВТ_Суммы_ПР.ОстатокИсх, 0)
					ИНАЧЕ 0            	
            	КОНЕЦ		
		ИНАЧЕ 0
	КОНЕЦ",_case_,6
214,Часть_2,FUNCTION,0,0,7
214,Часть_2,FUNCTION,0,0,8
214,Часть_2,FUNCTION,0,0,9
215,Часть_3,FUNCTION,0,0,2
215,Часть_3,FUNCTION,0,0,3
215,Часть_3,FUNCTION,0,0,4
215,Часть_3,FUNCTION,0,0,5
215,Часть_3,FUNCTION,0,0,6
215,Часть_3,FUNCTION,0,0,8
215,Часть_3,FUNCTION,0,0,9
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ОстатокВх),ОстатокВх,2
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ОстатокИсх),ОстатокИсх,3
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.Взносы),Взносы,4
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ИнвестиционныйДоход),ИнвестиционныйДоход,5
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ОбязательстваПоВыкупнойСумме),ОбязательстваПоВыкупнойСумме,6
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.РезервПожизненныхВыплат),РезервПожизненныхВыплат,7
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ЗадолженностьПенсии),ЗадолженностьПенсии,8
216,ВТ_Суммы,AGGREGATE,СУММА(ВТ_Суммы_ПР.ИнвестДоходКФиксации),ИнвестДоходКФиксации,9
217,ВТ_НачисленияПенсийПоСчетам,AGGREGATE,СУММА(Регистры.Сумма),Сумма,4
221,Часть_2,ARITHMETIC,-уп_Резервы.Сумма,-уп_Резервы.Сумма,4
223,ВТ_НачисленияСолидарныхСчетовКРаспределению,AGGREGATE,СУММА(уп_Резервы.Сумма),Сумма,3
226,ВТ_ДвиженияПоРегистраторам,CASE,"ВЫБОР
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.ОперацияБух
			ТОГДА ""ОперацияБух""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ВозвратПенсий
			ТОГДА ""уп_ВозвратПенсий""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ВыплатныеРеестры
			ТОГДА ""уп_ВыплатныеРеестры""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ЗакрытиеДоговораВкладчиком
			ТОГДА ""уп_ЗакрытиеДоговораВкладчиком""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ЗакрытиеДоговораВПользуТретьихЛиц
			ТОГДА ""уп_ЗакрытиеДоговораВПользуТретьихЛиц""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ЗакрытиеСчетов
			ТОГДА ""уп_ЗакрытиеСчетов""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ИзменениеРазмеровПенсионныхВыплат
			ТОГДА ""уп_ИзменениеРазмеровПенсионныхВыплат""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_НачислениеКомиссий
			ТОГДА ""уп_НачислениеКомиссий""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_НачислениеПенсий
			ТОГДА ""уп_НачислениеПенсий""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_НДФЛВозвратНалогаУчастникам
			ТОГДА ""уп_НДФЛВозвратНалогаУчастникам""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ОткрытиеДоговора
			ТОГДА ""уп_ОткрытиеДоговора""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ПеремещениеПенсионныхРезервов
			ТОГДА ""уп_ПеремещениеПенсионныхРезервов""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ПерераспределениеСредствНПО
			ТОГДА ""уп_ПерераспределениеСредствНПО""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ПоступлениеВзносов
			ТОГДА ""уп_ПоступлениеВзносов""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_ПоступленияВСтраховойРезерв
			ТОГДА ""уп_ПоступленияВСтраховойРезерв""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_Распоряжение
			ТОГДА ""уп_Распоряжение""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_РаспределениеВзносов
			ТОГДА ""уп_РаспределениеВзносов""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_РаспределениеИД
			ТОГДА ""уп_РаспределениеИД""
		КОГДА уп_Резервы.Регистратор ССЫЛКА Документ.уп_РеестрНераспределенногоВзноса
			ТОГДА ""уп_РеестрНераспределенногоВзноса""
	КОНЕЦ",ТипДокумента,3
226,ВТ_ДвиженияПоРегистраторам,CASE,"ВЫБОР уп_Резервы.ВидДвижения
		КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
			ТОГДА уп_Резервы.Сумма
		ИНАЧЕ 0
	КОНЕЦ",СуммаПриход,4
226,ВТ_ДвиженияПоРегистраторам,CASE,"ВЫБОР уп_Резервы.ВидДвижения
		КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
			ТОГДА 0
		ИНАЧЕ уп_Резервы.Сумма
	КОНЕЦ",СуммаРасход,5
226,ВТ_ДвиженияПоРегистраторам,CASE,"ВЫБОР уп_Резервы.ВидДвижения
		КОГДА ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
			ТОГДА уп_Резервы.Сумма
		ИНАЧЕ -уп_Резервы.Сумма
	КОНЕЦ",СуммаОборот,6
228,ВТ_ДвиженияПоДокументам,AGGREGATE,СУММА(ВТ_ДвиженияПоРегистраторам.СуммаПриход),СуммаПриход,4
228,ВТ_ДвиженияПоДокументам,AGGREGATE,СУММА(ВТ_ДвиженияПоРегистраторам.СуммаРасход),СуммаРасход,5
228,ВТ_ДвиженияПоДокументам,AGGREGATE,СУММА(ВТ_ДвиженияПоРегистраторам.СуммаОборот),СуммаОборот,6
233,ВТ_ПереводыИзРегистров_Резервы,ARITHMETIC,"ЕСТЬNULL(СУММА(ВЫБОР
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА Резервы.Сумма
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Расход)
					ТОГДА -Резервы.Сумма
			КОНЕЦ), 0)",Сумма,4
233,ВТ_ПереводыИзРегистров_Резервы,FUNCTION,0,СуммаВРезервы,5
234,Часть_1,ARITHMETIC,"ЕСТЬNULL(СУММА(ВЫБОР
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА Резервы.Сумма
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Расход)
					ТОГДА -Резервы.Сумма
			КОНЕЦ), 0)",Сумма,4
234,Часть_1,FUNCTION,0,СуммаВРезервы,5
235,Часть_2,FUNCTION,0,Сумма,4
235,Часть_2,ARITHMETIC,"ЕСТЬNULL(СУММА(ВЫБОР
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Приход)
					ТОГДА -Резервы.Сумма
				КОГДА Резервы.ВидДвижения = ЗНАЧЕНИЕ(ВидДвиженияНакопления.Расход)
					ТОГДА Резервы.Сумма
			КОНЕЦ), 0)",СуммаВРезервы,5
236,ВТ_ПереводыИзРегистров_Регистры,FUNCTION,1,Раздел,1
237,Часть_1,FUNCTION,1,Раздел,1
238,Часть_2,FUNCTION,2,2,1
238,Часть_2,ARITHMETIC,-ВТ_НачисленияСолидарныхСчетовКРаспределению.Сумма,-ВТ_НачисленияСолидарныхСчетовКРаспределению.Сумма,4
238,Часть_2,FUNCTION,0,0,5
239,Часть_3,FUNCTION,1,1,1
239,Часть_3,FUNCTION,0,0,4
240,ВТ_Переводы,AGGREGATE,СУММА(ВТ_ПереводыИзРегистров_Регистры.Сумма),Перевод,2
240,ВТ_Переводы,AGGREGATE,СУММА(ВТ_ПереводыИзРегистров_Регистры.СуммаВРезервы),ПереводВРезервы,3
241,ВТ_ПереводыПР,FUNCTION,1,Оператор,1
242,Подзапрос,ARITHMETIC,-(Распределение.СуммаСтраховая + Распределение.СуммаДоговора + Распределение.СуммаВкладчика),Сумма,3
