node_id,node_name,source_name,source_kind,ordinal
296,Часть_3,ВТ_ИДЕНТИФИКАТОРЫКОНТРАГЕНТОВ_СТАРЫЕ,TempTable,6
296,Часть_3,ВТ_ИДЕНТИФИКАТОРЫКОНТРАГЕНТОВ,TempTable,7
296,Часть_3,ВТ_ФИЗИЧЕСКИЕЛИЦА,TempTable,8
296,Часть_3,ВТ_ФИЗИЧЕСКИЕЛИЦА_СВОЙСТВА,TempTable,9
296,Часть_3,ВТ_СОСТОЯНИЯПЕНСИОННЫХСЧЕТОВ,TempTable,10
296,Часть_3,ВТ_МГД,TempTable,11
296,Часть_3,ВТ_ПЕРИОДИЧНОСТЬВЫПЛАТ,TempTable,12
296,Часть_3,ВТ_ПЕНСИОННЫЕСЧЕТА_НАЧАЛОВЫПЛАТ,TempTable,13
296,Часть_3,ВТ_КОЛИЧЕСТВОВЫПЛАТ,TempTable,14
296,Часть_3,ВТ_СУММЫ,TempTable,15
296,Часть_3,ВТ_ВЫПЛАТЫ,TempTable,16
296,Часть_3,ВТ_ПЕРЕВОДЫ,TempTable,17
296,Часть_3,ВТ_ОСТАТКИВЫПЛАТ,TempTable,18
296,Часть_3,ВТ_ПОСЛЕДНИЕВЫПЛАТЫ,TempTable,19
296,Часть_3,ВТ_ДАТЫОКОНЧАНИЯСРОЧНЫХВЫПЛАТ,TempTable,20
296,Часть_3,ВТ_УМЕРШИЕ,TempTable,21
296,Часть_3,ВТ_РАЗМЕРПЕНСИЙ,TempTable,22
296,Часть_3,ВТ_ПОСЛЕДНИЕВЫПЛАТЫПОРЕГИСТРУВЫПЛАТ,TempTable,23
296,Часть_3,ВТ_СРОЧНИКИ,TempTable,24
296,Часть_3,ВТ_ОСТАТКИНАСЛЕДНИКОВ,TempTable,25
296,Часть_3,ВТ_РАСЧЕТНЫЕСУММЫПП,TempTable,26
296,Часть_3,ВТ_РАСЧЕТНАЯДАТАВС,TempTable,27
296,Часть_3,ВТ_ПЕНСИОННЫЕСЧЕТА_СВОЙСТВА,TempTable,28
296,Часть_3,РЕГИСТРСВЕДЕНИЙ.УП_ПЕНСИОННЫЕПРАВИЛА.СРЕЗПОСЛЕДНИХ,InformationRegister,29
297,ВТ_258НПО,ВТ_РЕЗУЛЬТАТПРЕДВ,TempTable,1
