node_id,node_name,join_type,left_source,left_alias,right_source,right_alias,on_expression
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ПоследниеВыплатыПоРегиструВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Срочники,ВТ_Срочники,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_Срочники.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ОстаткиНаследников,ВТ_ОстаткиНаследников,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ОстаткиНаследников.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,"ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет,"
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_НеТранзитныеВидыНачалоКонец.ПенсионныйСчет
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор = ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыКонтрагентов,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов.Контрагент
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Новые,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов_Новые.Контрагент
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_МГД,ВТ_МГД,(ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор = ВТ_МГД.ПенсионныйДоговор)
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Схемы_Свойства,ВТ_Схемы_Свойства,ВТ_СхемыПенсионныхСчетов.Схема = ВТ_Схемы_Свойства.Схема
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Суммы,ВТ_Суммы,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Суммы.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Выплаты,ВТ_Выплаты,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Выплаты.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Переводы,ВТ_Переводы,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Переводы.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_СостоянияПенсионныхСчетов.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ,ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ.СчетДоговора
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства_ТранзитныеОбязательства,ВТ_ПС_Свойства_ТранзитныеОбязательства,ВТ_ТранзитныеВиды.ПенсионныйСчет = ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Схемы_Свойства,ВТ_Схемы_Свойства,ВТ_ПС_Схемы_ТранзитныеОбязательства.Схема = ВТ_Схемы_Свойства.Схема
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйДоговор = ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыКонтрагентов,ВТ_ПС_Свойства_ТранзитныеОбязательства.Вкладчик = ВТ_ИдентификаторыКонтрагентов.Контрагент
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Новые,ВТ_ПС_Свойства_ТранзитныеОбязательства.Вкладчик = ВТ_ИдентификаторыКонтрагентов_Новые.Контрагент
293,ВТ_РезультатПредв,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Участники,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_ИдентификаторыКонтрагентов_Участники.Контрагент
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыУчастников,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_ИдентификаторыУчастников.Контрагент
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица.ФизическоеЛицо = ВТ_ФизическиеЛица_Свойства.ФизическоеЛицо
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_СостоянияПенсионныхСчетов.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_МГД,ВТ_МГД,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйДоговор = ВТ_МГД.ПенсионныйДоговор
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПериодичностьВыплат,ВТ_ПериодичностьВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПериодичностьВыплат.НомерСчета
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПенсионныеСчета_НачалоВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_КоличествоВыплат,ВТ_КоличествоВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_КоличествоВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Суммы,ВТ_Суммы,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Суммы.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Выплаты,ВТ_Выплаты,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Выплаты.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Переводы,ВТ_Переводы,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Переводы.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ОстаткиВыплат,ВТ_ОстаткиВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ОстаткиВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПоследниеВыплаты,ВТ_ПоследниеВыплаты,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПоследниеВыплаты.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ДатыОкончанияСрочныхВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Умершие,ВТ_Умершие,ВТ_ПС_Свойства_ТранзитныеОбязательства.Участник = ВТ_Умершие.Участник
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РазмерПенсий,ВТ_РазмерПенсий,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РазмерПенсий.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПоследниеВыплатыПоРегиструВыплат.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Срочники,ВТ_Срочники,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_Срочники.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ОстаткиНаследников,ВТ_ОстаткиНаследников,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ОстаткиНаследников.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет
293,ВТ_РезультатПредв,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет = ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет
294,Часть_1,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_НеТранзитныеВидыНачалоКонец.ПенсионныйСчет
294,Часть_1,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор = ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор
294,Часть_1,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыКонтрагентов,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов.Контрагент
294,Часть_1,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Новые,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов_Новые.Контрагент
294,Часть_1,INNER JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Участники,ВТ_ПенсионныеСчета_Свойства.Участник = ВТ_ИдентификаторыКонтрагентов_Участники.Контрагент
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Схемы_Свойства,ВТ_Схемы_Свойства,ВТ_СхемыПенсионныхСчетов.Схема = ВТ_Схемы_Свойства.Схема
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Суммы,ВТ_Суммы,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_Суммы.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыУчастников,ВТ_ПенсионныеСчета_Свойства.Участник = ВТ_ИдентификаторыУчастников.Контрагент
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица_Свойства,ВТ_ФизическиеЛица.ФизическоеЛицо = ВТ_ФизическиеЛица_Свойства.ФизическоеЛицо
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_СостоянияПенсионныхСчетов.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_МГД,ВТ_МГД,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор = ВТ_МГД.ПенсионныйДоговор
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПериодичностьВыплат,ВТ_ПериодичностьВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ПериодичностьВыплат.НомерСчета
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПенсионныеСчета_НачалоВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ПенсионныеСчета_НачалоВыплат.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_КоличествоВыплат,ВТ_КоличествоВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_КоличествоВыплат.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Выплаты,ВТ_Выплаты,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_Выплаты.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Переводы,ВТ_Переводы,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_Переводы.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ОстаткиВыплат,ВТ_ОстаткиВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ОстаткиВыплат.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПоследниеВыплаты,ВТ_ПоследниеВыплаты,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ПоследниеВыплаты.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ДатыОкончанияСрочныхВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ДатыОкончанияСрочныхВыплат.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Умершие,ВТ_Умершие,ВТ_ПенсионныеСчета_Свойства.Участник = ВТ_Умершие.Участник
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РазмерПенсий,ВТ_РазмерПенсий,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РазмерПенсий.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПоследниеВыплатыПоРегиструВыплат,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ПоследниеВыплатыПоРегиструВыплат.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_Срочники,ВТ_Срочники,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_Срочники.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_ОстаткиНаследников,ВТ_ОстаткиНаследников,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ОстаткиНаследников.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
294,Часть_1,LEFT JOIN,ВТ_ПенсионныеСчета_Свойства,ВТ_ПенсионныеСчета_Свойства,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,"ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет,"
295,Часть_2,INNER JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_НеТранзитныеВидыНачалоКонец,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_НеТранзитныеВидыНачалоКонец.ПенсионныйСчет
295,Часть_2,INNER JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеСчета_Свойства.ПенсионныйДоговор = ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор
295,Часть_2,INNER JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_ИдентификаторыКонтрагентов_Старые,ВТ_ИдентификаторыКонтрагентов,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов.Контрагент
295,Часть_2,INNER JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_ИдентификаторыКонтрагентов,ВТ_ИдентификаторыКонтрагентов_Новые,ВТ_ПенсионныеСчета_Свойства.Вкладчик = ВТ_ИдентификаторыКонтрагентов_Новые.Контрагент
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_МГД,ВТ_МГД,(ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор = ВТ_МГД.ПенсионныйДоговор)
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_Схемы_Свойства,ВТ_Схемы_Свойства,ВТ_СхемыПенсионныхСчетов.Схема = ВТ_Схемы_Свойства.Схема
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_Суммы,ВТ_Суммы,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Суммы.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_Выплаты,ВТ_Выплаты,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Выплаты.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_Переводы,ВТ_Переводы,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_Переводы.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_СостоянияПенсионныхСчетов,ВТ_СостоянияПенсионныхСчетов,ВТ_ПенсионныеСчета_НеИПС.ПенсионныйСчет = ВТ_СостоянияПенсионныхСчетов.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_РасчетныеСуммыПП,ВТ_РасчетныеСуммыПП,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетныеСуммыПП.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_РасчетнаяДатаВС,ВТ_РасчетнаяДатаВС,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_РасчетнаяДатаВС.ПенсионныйСчет
295,Часть_2,LEFT JOIN,ВТ_ПенсионныеСчета_НеИПС,ВТ_ПенсионныеСчета_НеИПС,ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ,ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ,ВТ_ПенсионныеСчета_Свойства.ПенсионныйСчет = ВТ_ДополнительноВыкупнаяВкдачикуНетСПТ.СчетДоговора
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПенсионныеСчета_Свойства_ТранзитныеОбязательства,ВТ_ПС_Свойства_ТранзитныеОбязательства,ВТ_ТранзитныеВиды.ПенсионныйСчет = ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйСчет
296,Часть_3,LEFT JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_Схемы_Свойства,ВТ_Схемы_Свойства,ВТ_ПС_Схемы_ТранзитныеОбязательства.Схема = ВТ_Схемы_Свойства.Схема
296,Часть_3,INNER JOIN,ВТ_ТранзитныеВидыНачалоКонец_Суммы,ВТ_ТранзитныеВиды,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПенсионныеДоговоры_Свойства,ВТ_ПС_Свойства_ТранзитныеОбязательства.ПенсионныйДоговор = ВТ_ПенсионныеДоговоры_Свойства.ПенсионныйДоговор
